product_url,product_name,product_price,product_ingredients,product_nutrients,product_base_unit_price,breadcrumb,product_image
https://www.plus.nl/product/fanta-exotic-zero-sugar-blik-250-ml-332789,Fanta Exotic zero sugar,0.79,"Ingrediënten: Sprankelend water, vruchtensap uit concentraat 4.4% (sinaasappel 3.4%, perzik 0.5%, appel 0.4%, passievrucht 0.1%), voedingszuren: citroenzuur, appelzuur, conserveermiddel: kaliumsorbaat, wortel- en saffloerconcentraat, zoetstoffen: acesulfame-K, aspartaam, natuurlijke aroma's, stabilisatoren: guarpitmeel, glycerolesters van houthars
","[{'Energie KJ': '13.0'}, {'Energie KC': '3.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.5'}, {'Waarvan suikers': '0.5'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/332789_M/5d506b9d40db437d2e27da7bac7b6e66/332789.png
https://www.plus.nl/product/coca-cola-zero-sugar-zero-cafeine-blik-250-ml-318396,Coca-Cola Zero sugar zero cafeine,0.79,"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; zuurteregelaar: E331 ; natuurlijke aroma's.","[{'Energie KJ': '1.4'}, {'Energie KC': '0.3'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola > BBQ assortiment > BBQ dranken > BBQ water, frisdrank, sap",https://images.ctfassets.net/s0lodsnpsezb/318396_M/eb17e617c36a2634f6db7df7ad852555/318396.png
https://www.plus.nl/product/fernandes-red-grape-blik-250-ml-349550,Fernandes Red grape,0.99,"koolzuurhoudend water, suiker, zwarte wortelconcentraat, appelextract, aroma’s, voedingszuur: citroenzuur, conserveermiddel: kaliumsorbaat, zoetstoffen: acesulfaam k, sucralose, kleurstof: e133.","[{'Energie KJ': '179.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.2'}, {'Waarvan suikers': '10.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.96,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/349550_M/57edca938d1b06a3bb76174d9607c650/349550.png
https://www.plus.nl/product/coca-cola-zero-sugar-zero-cafeine-fles-1000-ml-501769,Coca-Cola Zero sugar zero cafeine,2.39,"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; zuurteregelaar: E331; natuurlijke aroma's.","[{'Energie KJ': '1.4'}, {'Energie KC': '0.3'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",2.39,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/501769_M/83daeb0b75d8cb82dee8dbac70972f45/501769.png
https://www.plus.nl/product/plus-sinas-krimp-1980-ml-241328,PLUS Sinas,2.59,"Ingrediënten :Koolzuurhoudend water, 6,3% sinaasappelsap uit concentraat, suiker, voedingszuur: citroenzuur, zoetstof: E952/E950/E955, antioxidant: ascorbinezuur, natuurlijk sinaasappelaroma met andere natuurlijke aroma’s, wortelsap uit concentraat, conserveermiddel: E202, zuurteregelaar: E331, stabilisator: E412.","[{'Energie KJ': '100.0'}, {'Energie KC': '23.0'}, {'Vet': '0.01'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '5.6'}, {'Waarvan suikers': '5.6'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.03'}, {'Eiwitten': '0.04'}, {'Zout': '0.013'}, {'Natrium': '0.005'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '4.9'}]",1.31,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis > BBQ assortiment > BBQ dranken > BBQ water, frisdrank, sap",https://images.ctfassets.net/s0lodsnpsezb/241328_M/d0098d8089f7aa977a71cfe7414b69b5/241328.png
https://www.plus.nl/product/lipton-ice-tea-green-set-1000-ml-433257,Lipton Ice tea green,3.59,"Ingrediënten: water, fructose, suiker, voedingszuren (citroenzuur, appelzuur), groene thee-extract(1) (0,12%), zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), natuurlijk aroma, zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance gecertificeerd. More information on ra.org.","[{'Energie KJ': '42.0'}, {'Energie KC': '10.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '2.3'}, {'Waarvan suikers': '2.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.59,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/433257_M/7e0904b5fc9c94ff5c230dff30106893/433257.png
https://www.plus.nl/product/plus-cola-zero-fles-500-ml-656392,PLUS Cola zero,0.55,"Ingrediënten :Koolzuurhoudend water, kleurstof: karamel, zoetstof: cyclamaat/acesulfaam-K/aspartaam*, voedingszuur: E338, aroma (cafeïne), natuurlijk aroma, conserveermiddel: E202, zuurteregelaar: E331.
*bevat een bron van fenylalanine","[{'Energie KJ': '5.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '0.2'}, {'Waarvan suikers': '0.0'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '0.0'}]",1.10,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/656392_M/017bdf30ad1ecc9e2efb636ddf7f1091/656392.png
https://www.plus.nl/product/fuze-tea-mango-chamomile-pak-1500-ml-356471,Fuze Tea Mango chamomile,2.89,"Ingrediënten: Getrokken groene thee 94% (water, geconcentreerde groene the infusie⁺); suiker; mangosap uit concentraat (1%)); voedingszuren: citroenzuur, natriumcitraten; antioxidant: ascorbinezuur; natuurlijke aroma's; zoetstof, steviolglycosiden uit Stevia; kamille-extracten.","[{'Energie KJ': '78.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.3'}, {'Waarvan suikers': '4.3'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",1.93,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/356471_M/3e7389dbab1639ba5424bd2d1d5e9d66/356471.png
https://www.plus.nl/product/rivella-citroen-fles-1500-ml-885786,Rivella Citroen,2.99,"Ingrediënten: koolzuurhoudend water, MELKserum (26%), voedingszuur (L(+) melkzuur), karamel, natuurlijke aroma's, zoetstoffen (cyclaamzuur, acesulfaam-K, sacharine), conserveermiddelen (kaliumsorbaat, natriumbenzoaat).","[{'Energie KJ': '20.0'}, {'Energie KC': '5.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '1.0'}, {'Waarvan suikers': '1.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",1.99,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/885786_M/46f922c1a3c9149bd52aaf1fceabf070/885786.png
https://www.plus.nl/product/plus-cola-zero-krimp-1980-ml-241088,PLUS Cola zero,2.19,"Ingrediënten :Koolzuurhoudend water, kleurstof: E150d, natuurlijk aroma, aroma (cafeïne), voedingszuur: E338, zoetstof: E952/E950/E955, zuurteregelaar: E331.","[{'Energie KJ': '1.0'}, {'Energie KC': '0.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.022'}, {'Natrium': '0.009'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '0.0'}]",1.11,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola > BBQ assortiment > BBQ dranken > BBQ water, frisdrank, sap",https://images.ctfassets.net/s0lodsnpsezb/241088_M/ddfd5cb5c50ed2fd5da3f81850e147a0/241088.png
https://www.plus.nl/product/fanta-tutti-frutti-blik-250-ml-368052,Fanta Tutti Frutti,0.79,Ingrediënten: Sprankelend water; voedingszuren; appelzuur; citroenzuur; natuurlijke aroma's; kleustorf: luteine; zoetstoffen: sucralose;acesulfaam-K: conserveermiddel: kaliumsorbaat: antioxidant:ascorbinezuur.,"[{'Energie KJ': '6.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/368052_M/108b831c15bd0635b4a1c688d35c4815/368052.png
https://www.plus.nl/product/lipton-ice-tea-peach-pak-1500-ml-297962,Lipton Ice tea peach,3.39,"Ingrediënten: Water, invertsuiker, fructose, voedingszuren (citroenzuur, appelzuur), thee-extract⁽¹⁾ (0,12%), perziksap uit geconcentreerd sap (0,1%), zuurteregelaar (trinatriumcitraat), aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). 
⁽¹⁾Rainforest Alliance Certified.","[{'Energie KJ': '80.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.6'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.26,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/297962_M/7fa4abdc94f40ed611d8d19b43b1b6f2/297962.png
https://www.plus.nl/product/aquarius-orange-fles-500-ml-361331,Aquarius Orange,1.75,"water; suiker; voedingszuren: citroenzuur, appelzuur; smaakversterkers: natriumchloride, kaliumfosfaat en calciumfosfaat; zuurteregelaar: natriumcitraten; antioxidant: ascorbinezuur; stabilisatoren: arabische gom, glycerolesters van houthars; minerale zouten°: zinkgluconaat, natriumselenaat; zoetstoffen: sucralose, acesulfaam-k; natuurlijke citrusaroma’s; kleurstof: carotenen.

°aquarius is een bron van zink en seleen","[{'Energie KJ': '81.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.5'}, {'Waarvan suikers': '4.5'}, {'Eiwitten': '0.0'}, {'Zout': '0.05'}, {'Zink': '0.8'}, {'Seleen': '4.5'}]",3.50,"Frisdrank, sappen, koffie, thee > Frisdrank > Sportdrank, energiedrank",https://images.ctfassets.net/s0lodsnpsezb/361331_M/c59e0c1222eeee25308023638627caf6/361331.png
https://www.plus.nl/product/plus-sinas-4-pack-set-6000-ml-836725,PLUS Sinas 4-pack,4.65,"Ingrediënten :Koolzuurhoudend water, 6% sinaasappelsap uit geconcentreerd sap, suiker, voedingszuur: citroenzuur/appelzuur, zuurteregelaar: natriumcitraten, natuurlijk aroma, zoetstof: E950/E952/E955, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, wortelsapconcentraat, stabilisator: guarpitmeel, kleurstof: carotenen.","[{'Energie KJ': '99.0'}, {'Energie KC': '23.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '5.6'}, {'Waarvan suikers': '5.5'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '4.9'}]",0.78,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/836725_M/a11142a4017596156ddc79f9c587b14f/836725.png
https://www.plus.nl/product/lipton-ice-tea-peach-fles-1500-ml-246880,Lipton Ice tea peach,3.69,"Ingrediënten: Water, suiker, fructose, voedingszuren (appelzuur, citroenzuur), thee-extract(¹) (0,12%), perziksap uit geconcentreerd sap (0,1%), aroma's, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). (¹)Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '56.0'}, {'Energie KC': '13.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '3.1'}, {'Waarvan suikers': '3.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.46,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/246880_M/9da54aa3b4d5c5966387b23aa254b4ff/246880.png
https://www.plus.nl/product/fanta-cassis-krimp-1000-ml-332795,Fanta Cassis,3.15,Ingrediënten: Sprankelend water; suiker; zwarte bessensap uit sapconcentraat (5%); voedingszuur: citroenzuur; kleurstof: anthocyanen; natuurlijke zwarte bessenaroma's; conserveermiddel: kaliumsorbaat.,"[{'Energie KJ': '191.0'}, {'Energie KC': '45.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.9'}, {'Waarvan suikers': '10.9'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.15,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/332795_M/a8a0fe345adc8787344c4b3aee57f7a4/332795.png
https://www.plus.nl/product/coca-cola-cherry-blik-250-ml-318399,Coca-Cola Cherry,0.79,sprankelend water; suiker; kleurstof: e150d; voedingszuur: e338; natuurlijke aroma's; aroma cafeïne.,"[{'Energie KJ': '194.0'}, {'Energie KC': '46.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '11.4'}, {'Waarvan suikers': '11.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/318399_M/9807ef7879eda2fe83a1bb8cd6e3c148/318399.png
https://www.plus.nl/product/lipton-ice-tea-green-zero-pak-1500-ml-966996,Lipton Ice tea green zero,3.39,"Ingrediënten: Water, voedingszuren (citroenzuur, appelzuur), groene thee-extract⁽¹⁾ (0,12%), natuurlijke aroma's, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstoffen (acesulfaam-K, sucralose). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '5.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.26,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/966996_M/ccdbfcede48323e9245dcaf66e522b0e/966996.png
https://www.plus.nl/product/coca-cola-original-taste-krimp-3960-ml-296350,Coca-Cola Original taste,10.49,sprankelend water; suiker; kleurstof: e150d; voedingszuur: e338; natuurlijke aroma's; aroma cafeïne.,"[{'Energie KJ': '180.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.6'}, {'Waarvan suikers': '10.6'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",2.65,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/296350_M/e0b836bd07a23c856f3f9aec834f7548/296350.png
https://www.plus.nl/product/fanta-lemon-zero-sugar-fles-1500-ml-872152,Fanta Lemon zero sugar,2.75,"sprankelend water; citroensap uit sapconcentraat (6%); voedingszuren: citroenzuur, natriumcitraat; zoetstoffen: aspartaam, acesulfaam-k, natrium-sacharine; conserveermiddel: kaliumsorbaat; stabilisatoren: arabische gom, glycerolesters van houthars; antioxidant: ascorbinezuur; natuurlijke citroenaroma's met ander natuurlijk aroma.","[{'Energie KJ': '9.0'}, {'Energie KC': '2.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.2'}, {'Waarvan suikers': '0.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",1.83,"Frisdrank, sappen, koffie, thee > Frisdrank > Lemon-lime, tonic",https://images.ctfassets.net/s0lodsnpsezb/872152_M/1da2493fb615df427ad149f1d2206649/872152.png
https://www.plus.nl/product/plus-ijsthee-peach-zero-pak-1500-ml-368062,PLUS IJsthee peach zero,1.49,"Ingrediënten :water, voedingszuur: citroenzuur, 0,1% perziksap uit concentraat, 0,1% thee-extract, aroma's, zuurteregelaar: E331, antioxidant: E300, zoetstof: sucralose/acesulfaam-K.","[{'Energie KJ': '4.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '0.09'}, {'Waarvan suikers': '0.01'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.01'}, {'Eiwitten': '0.02'}, {'Zout': '0.03'}, {'Natrium': '0.012'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '0.0'}]",0.99,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/368062_M/f4e69245a314eaf68aac876663dafe85/368062.png
https://www.plus.nl/product/fuze-tea-peach-hibiscus-set-1000-ml-338714,Fuze Tea Peach hibiscus,3.15,"Ingrediënten: Water; suiker voedingszuren: citroenzuur, appelzuur; zwarte thee extract+ (0.12%); perziksap uit concentraat (0.1%); natuurlijk* perzikaroma met andere natuurlijke aroma's zuurteregelaar: natriumcitraten; antioxidant;ascorbinezuur; zoetstof steviolglycosiden uit Stevia; hibiscusextract. +Rainforest Alliance Certified. Find out more at ra.org.","[{'Energie KJ': '79.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.4'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.15,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/338714_M/347350f9ae28a6e78d38f1f5b6426d56/338714.png
https://www.plus.nl/product/lipton-ice-tea-green-blik-250-ml-433255,Lipton Ice tea green,0.95,"Ingrediënten: water, fructose, suiker, voedingszuren (citroenzuur, appelzuur), groene thee-extract(1) (0,12%), zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), natuurlijk aroma, zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance gecertificeerd. More information on ra.org.","[{'Energie KJ': '42.0'}, {'Energie KC': '10.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '2.3'}, {'Waarvan suikers': '2.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.80,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/433255_M/e5ff9fd723c3a1dd3f201e32c4728829/433255.png
https://www.plus.nl/product/plus-ijsthee-sparkling-zero-fairtrade-fles-1500-ml-932908,PLUS IJsthee sparkling zero Fairtrade,1.05,"Ingrediënten :koolzuurhoudend water, voedingszuur: citroenzuur, 0,17% thee-extract, 0,1% citroensap uit concentraat, aroma’s, zuurteregelaar: E331, conserveermiddel: E202/E242, antioxidant: E300, zoetstof: E955/E950.","[{'Energie KJ': '6.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '0.13'}, {'Waarvan suikers': '0.02'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.02'}, {'Eiwitten': '0.03'}, {'Zout': '0.07'}, {'Natrium': '0.028'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '0.0'}]",0.70,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/932908_M/f2d2005c3f87800681ee529fdc4fe91d/932908.png
https://www.plus.nl/product/spa-fruit-sparkling-lemon-cactus-fles-400-ml-487579,Spa Fruit sparkling lemon cactus,1.45,"Ingrediënten: koolzuurhoudend Spa® water 96,5%, suiker, natuurlijk aroma, stabilisator (acaciagom), acerola extract, zoetstof (steviolglycosiden uit stevia), concentraat (saffloer)","[{'Energie KJ': '51.0'}, {'Energie KC': '12.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '3.0'}, {'Waarvan suikers': '3.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.63,"Frisdrank, sappen, koffie, thee > Frisdrank > Lemon-lime, tonic",https://images.ctfassets.net/s0lodsnpsezb/487579_M/a5d770e9d22887c965ae8ab12ffe04b3/487579.png
https://www.plus.nl/product/sprite-zero-sugar-lemon-lime-fles-1000-ml-707844,Sprite Zero sugar lemon-lime,2.29,"sprankelend water; voedingszuren: citroenzuur, wijnsteenzuur; zuurteregelaar: natriumcitraten; zoetstoffen: aspartaam, acesulfaam-k, sucralose; natuurlijke citroen-limoen aroma's; conserveermiddel: natriumbenzoaat.","[{'Energie KJ': '5.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.04'}]",2.29,"Frisdrank, sappen, koffie, thee > Frisdrank > Lemon-lime, tonic",https://images.ctfassets.net/s0lodsnpsezb/707844_M/d40c185bc3e9a950e9d700b98a97786f/707844.png
https://www.plus.nl/product/fanta-orange-4-pack-set-6000-ml-994550,Fanta Orange 4-pack,10.99,"Ingrediënten: Sprankelend water; sinaasappelsap uit concentraat (5%); suiker; voedingszuren: citroenzuur, appelzuur, natriumcitraten; zoetstoffen: natriumcyclamaat, acesulfaam-K; natuurlijke sinaasappelaroma’s met andere natuurlijke aroma’s; conserveermiddel: kalium sucralose; conserveermiddel: kaliumsorbaat; antioxidant: ascorbinezuur; wortelconcentraat; stabilisator: guarpitmeel; kleurstof: carotenen.","[{'Energie KJ': '80.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.4'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.02'}]",1.83,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/994550_M/4c858a49a8818bfcb2b829ee128c4158/994550.png
https://www.plus.nl/product/red-bull-energy-drink-blik-250-ml-750153,Red Bull Energy drink,1.69,"ingrediënten: koolzuurhoudend water, sacharose, glucose, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaars (natriumcarbonaten, magnesiumcarbonaten), cafeïne (0,03%), vitaminen (niacine, pantotheenzuur, riboflavine, vitamine b6, vitamine b12) aromas, kleurstof (karamel).","[{'Energie KJ': '195.0'}, {'Energie KC': '46.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '11.0'}, {'Waarvan suikers': '11.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.1'}, {'Riboflavine/vitamine B2': '0.21'}, {'Niacine/vitamine B3': '6.4'}, {'Vitamine B6': '0.2'}, {'Vitamine B12': '0.4'}, {'Pantotheenzuur/vitamine B5': '2.0'}]",6.76,"Frisdrank, sappen, koffie, thee > Frisdrank > Sportdrank, energiedrank",https://images.ctfassets.net/s0lodsnpsezb/750153_M/fd9a8e949226f742d07dc534845bcfab/750153.png
https://www.plus.nl/product/fernandes-cream-ginger-blik-250-ml-241958,Fernandes Cream ginger,0.99,"Ingrediënten: Koolzuurhoudend water, suiker, voedingszuur: citroenzuur, aroma’s, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, kleurstoffen: E160a, E160e, zoetstoffen: acesulfaam K, sucralose.","[{'Energie KJ': '179.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.2'}, {'Waarvan suikers': '10.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.96,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/241958_M/8e795bbd0fc1c024d9caa95cc3dcbf21/241958.png
https://www.plus.nl/product/plus-sportdrank-hypertone-fles-500-ml-402753,PLUS Sportdrank hypertone,0.69,,[],1.38,"Frisdrank, sappen, koffie, thee > Frisdrank > Sportdrank, energiedrank",https://images.ctfassets.net/s0lodsnpsezb/402753_M/bd453796801f85d574148f41acdff2ee/402753.png
https://www.plus.nl/product/fuze-tea-peach-hibiscus-blik-250-ml-338712,Fuze Tea Peach hibiscus,0.79,"Ingrediënten: Water; suiker voedingszuren: citroenzuur, appelzuur; zwarte thee extract+ (0.12%); perziksap uit concentraat (0.1%); natuurlijk* perzikaroma met andere natuurlijke aroma's zuurteregelaar: natriumcitraten; antioxidant;ascorbinezuur; zoetstof steviolglycosiden uit Stevia; hibiscusextract. +Rainforest Alliance Certified. Find out more at ra.org.","[{'Energie KJ': '79.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.4'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/338712_M/6220f79dca4ea7820c53bf495075ed50/338712.png
